	Bayesian Skyline: Clade1_GTR_strict_BICEPS_invariants - Copy.log			
time	date	datetime	milliseconds	mean	median	upper	lower
1996.1036382991117	1996-02-06	1996-02-06T06:52:17	823589537625	23.081363241341773	19.958522748689518	58.07951275531302	7.5410869611526605
1995.8557401430999	1995-11-07	1995-11-07T19:17:01	815771821377	21.847240453857793	19.227495695170074	54.56234981063589	7.118108437527084
1995.607841987088	1995-08-09	1995-08-09T07:41:45	807954105129	20.932745303069602	18.49386395876032	51.56025847822571	6.856178273620818
1995.3599438310762	1995-05-10	1995-05-10T20:06:28	800136388881	19.932029089353392	17.502379620177017	48.638192109305734	6.663786053400578
1995.1120456750643	1995-02-09	1995-02-09T08:31:12	792318672633	18.96411550727251	16.280153832933255	46.261529279734305	6.534623154991421
1994.8641475190525	1994-11-10	1994-11-10T20:55:56	784500956385	18.10135705764574	15.38500420040691	44.558648223236794	6.360700646957525
1994.6162493630407	1994-08-12	1994-08-12T09:20:40	776683240137	17.22028950625974	14.47025846295696	43.39722386986691	6.30718041732849
1994.3683512070288	1994-05-13	1994-05-13T21:45:23	768865523889	16.524670317329637	13.740356514267534	42.08858339294247	6.267414642845874
1994.120453051017	1994-02-12	1994-02-12T10:10:07	761047807641	15.92486570794025	13.235798596811884	40.46443701617919	6.224434257559366
1993.8725548950051	1993-11-13	1993-11-13T22:34:51	753230091395	15.336572866918166	12.861409790745006	38.34410691158446	6.158609700450209
1993.6246567389933	1993-08-15	1993-08-15T10:59:35	745412375147	14.82517835917301	12.556419086038012	37.08381339023941	6.117618804434829
1993.3767585829814	1993-05-16	1993-05-16T23:24:18	737594658899	14.3453874905727	12.35063847667076	35.25916249956473	6.117618804434829
1993.1288604269696	1993-02-15	1993-02-15T11:49:02	729776942651	14.018466249514987	12.183472686281068	33.14692593498391	6.1013106672474615
1992.8809622709578	1992-11-16	1992-11-16T00:13:46	721872826403	13.804685630200925	12.109223743795063	31.86344850614594	6.094513089784025
1992.633064114946	1992-08-17	1992-08-17T12:38:30	714055110155	13.566507170305574	12.052490258626928	30.043979488999252	6.088152621215856
1992.385165958934	1992-05-19	1992-05-19T01:03:13	706237393907	13.402350280691362	11.985993841063785	28.80926183982934	6.0552859117873945
1992.1372678029222	1992-02-18	1992-02-18T13:27:57	698419677659	13.304141251231618	11.952397830471208	28.329847092577126	6.0552859117873945
1991.8893696469104	1991-11-20	1991-11-20T01:52:41	690601961411	13.203566243220964	11.938139924270274	27.749091173508788	6.038399587102513
1991.6414714908985	1991-08-21	1991-08-21T14:17:25	682784245163	13.121056625534175	11.93042775084908	26.92360981286609	6.038399587102513
1991.3935733348867	1991-05-23	1991-05-23T02:42:08	674966528915	13.065431325468385	11.924675855875307	26.38874415346678	6.038399587102513
1991.1456751788749	1991-02-21	1991-02-21T15:06:52	667148812667	13.052936044039967	11.922753063608694	26.216111439835	6.038399587102513
1990.897777022863	1990-11-23	1990-11-23T03:31:36	659331096420	13.013196545628187	11.920884349386084	25.989789112132595	6.07725165362853
1990.6498788668512	1990-08-24	1990-08-24T15:56:20	651513380172	12.993220464203278	11.916643865335079	25.853787595976364	6.07725165362853
1990.4019807108393	1990-05-26	1990-05-26T04:21:03	643695663924	12.985252957597332	11.919284196530826	25.829925997804857	6.089683117623205
1990.1540825548275	1990-02-24	1990-02-24T16:45:47	635877947676	NaN	NaN	NaN	NaN
