	Bayesian Skyline: Clade2_GTR_strict_BICEPS_invariants.log			
time	date	datetime	milliseconds	mean	median	upper	lower
2002.1072397817652	2002-02-07	2002-02-07T14:25:14	1013091914259	25.12026374634914	22.692691336094228	56.47994811107487	8.616678281081853
2001.5070131047064	2001-07-03	2001-07-03T12:26:05	994163165772	30.64073174292753	28.197870434815677	61.477030058959016	12.792623352221597
2000.9067864276476	2000-11-25	2000-11-25T10:26:57	975148017284	31.905132997297265	29.285000023294412	62.97892903663842	15.33645059799898
2000.3065597505888	2000-04-20	2000-04-20T08:27:48	956219268796	32.08118378338502	29.461980379615444	63.2487509129968	15.628226775902379
1999.70633307353	1999-09-14	1999-09-14T06:28:40	937290520308	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1999.1061063964712	1999-02-07	1999-02-07T04:29:31	918361771821	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1998.5058797194124	1998-07-03	1998-07-03T02:30:23	899433023333	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1997.9056530423536	1997-11-26	1997-11-26T00:31:14	880504274845	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1997.3054263652948	1997-04-20	1997-04-20T22:32:06	861575526357	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1996.705199688236	1996-09-12	1996-09-12T20:32:57	842560377870	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1996.1049730111772	1996-02-06	1996-02-06T18:33:49	823631629382	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1995.5047463341184	1995-07-02	1995-07-02T16:34:40	804702880894	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1994.9045196570596	1994-11-25	1994-11-25T14:35:32	785774132407	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1994.3042929800008	1994-04-20	1994-04-20T12:36:23	766845383919	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1993.704066302942	1993-09-13	1993-09-13T10:37:15	747916635431	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
